ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response
176	2006	Basic	Single	3371853.0	0	0	01-01-2024	11	241127	80375	160751	120563	80375	120563	0	5	0	1	5	0	0	0	0	0	0	3	11	1
177	2006	Basic	Married	4929081.0	0	0	01-01-2024	4	61575	20525	41050	30787	20525	30787	0	1	0	0	3	0	0	0	0	0	0	3	11	1
178	2006	Basic	Single	4128632.0	0	0	01-01-2024	9	150000	50000	100000	75000	50000	75000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
179	2004	Basic	Single	3352553.0	0	0	01-01-2024	7	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
180	2000	Basic	Married	1826625.0	0	0	01-01-2024	9	45000	15000	30000	22500	15000	22500	0	0	0	0	2	0	0	0	0	0	0	3	11	0
181	2006	Basic	Single	2396546.0	0	0	01-01-2024	5	89794	29931	59863	44897	29931	44897	0	2	0	0	4	0	0	0	0	0	0	3	11	1
182	2002	Basic	Single	1473018.0	0	0	01-01-2024	21	90492	30164	60328	45246	30164	45246	0	2	0	0	5	0	0	0	0	0	0	3	11	1
183	2003	Basic	Single	2885834.0	0	0	01-01-2024	18	40186	13395	26791	20093	13395	20093	0	1	0	0	3	0	0	0	0	0	0	3	11	0
184	2005	Basic	Single	2475891.0	0	0	01-01-2024	27	90000	30000	60000	45000	30000	45000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
185	2006	Basic	Single	1223385.0	0	0	01-01-2024	10	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
186	2003	Graduation	Single	4046982.0	0	0	01-01-2024	12	46621	15540	31080	23310	15540	23310	0	1	0	0	1	0	0	0	0	0	0	3	11	0
187	2005	Basic	Single	4427058.0	0	0	01-01-2024	17	33547	11182	22365	16773	11182	16773	0	1	0	0	2	0	0	0	0	0	0	3	11	0
188	2007	Graduation	Married	3762973.0	0	0	01-01-2024	25	104825	34941	69883	52412	34941	52412	0	2	0	0	4	0	0	0	0	0	0	3	11	1
189	2004	Basic	Single	3961902.0	0	0	01-01-2024	2	90000	30000	60000	45000	30000	45000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
190	2004	Basic	Single	2682148.0	0	0	01-01-2024	11	86725	28908	57816	43362	28908	43362	0	2	0	0	3	0	0	0	0	0	0	3	11	1
191	2003	Basic	Single	4734971.0	0	0	01-01-2024	11	150000	50000	100000	75000	50000	75000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
192	2001	Graduation	Single	4198696.0	0	0	01-01-2024	25	71355	23785	47570	35677	23785	35677	1	2	0	0	4	0	0	0	0	0	0	3	11	1
193	2004	Basic	Single	2261746.0	0	0	01-01-2024	8	58775	19591	39183	29387	19591	29387	0	1	0	0	4	0	0	0	0	0	0	3	11	0
194	2000	Graduation	Single	3014525.0	0	0	01-01-2024	25	76462	25487	50974	38231	25487	38231	0	2	0	0	5	0	0	0	0	0	0	3	11	1
195	2005	Basic	Single	1393035.0	0	0	01-01-2024	13	45000	15000	30000	22500	15000	22500	0	0	0	0	3	0	0	0	0	0	0	3	11	0
196	2001	Graduation	Single	2192492.0	0	0	01-01-2024	17	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
197	2003	Basic	Single	3664611.0	0	0	01-01-2024	22	57884	19294	38589	28942	19294	28942	0	1	0	0	5	0	0	0	0	0	0	3	11	0
198	2001	Basic	Single	3008686.0	0	0	01-01-2024	24	90000	30000	60000	45000	30000	45000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
199	2000	Basic	Single	3867638.0	0	0	01-01-2024	5	80034	26678	53356	40017	26678	40017	1	2	0	0	3	0	0	0	0	0	0	3	11	1
200	2000	Basic	Single	3899773.0	0	0	01-01-2024	27	50292	16764	33528	25146	16764	25146	0	1	0	0	3	0	0	0	0	0	0	3	11	0
201	2000	Basic	Single	2341254.0	0	0	01-01-2024	4	105513	35171	70342	52756	35171	52756	0	2	0	0	3	0	0	0	0	0	0	3	11	1
202	2004	Basic	Single	4129130.0	0	0	01-01-2024	1	28734	9578	19156	14367	9578	14367	0	1	0	0	1	0	0	0	0	0	0	3	11	0
203	2006	Graduation	Single	1730919.0	0	0	01-01-2024	9	45000	15000	30000	22500	15000	22500	0	0	0	0	2	0	0	0	0	0	0	3	11	0
204	2001	Basic	Single	2625561.0	0	0	01-01-2024	22	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
205	2000	Graduation	Single	3050364.0	0	0	01-01-2024	21	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
206	2004	Basic	Single	1464803.0	0	0	01-01-2024	21	64519	21506	43013	32259	21506	32259	0	2	0	0	5	0	0	0	0	0	0	3	11	1
207	2006	Basic	Single	4519335.0	0	0	01-01-2024	20	101300	33766	67533	50650	33766	50650	0	2	0	0	4	0	0	0	0	0	0	3	11	1
208	2003	Basic	Single	2150265.0	0	0	01-01-2024	16	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
209	2007	Basic	Single	4544571.0	0	0	01-01-2024	7	39676	13225	26451	19838	13225	19838	0	1	0	0	2	0	0	0	0	0	0	3	11	0
210	2000	Basic	Single	4384844.0	0	0	01-01-2024	10	44401	14800	29601	22200	14800	22200	0	1	0	0	4	0	0	0	0	0	0	3	11	0
211	2005	Basic	Single	4543335.0	0	0	01-01-2024	28	52885	17628	35256	26442	17628	26442	0	1	0	0	5	0	0	0	0	0	0	3	11	0
212	2000	Basic	Single	2690271.0	0	0	01-01-2024	10	61763	20587	41175	30881	20587	30881	0	1	0	0	4	0	0	0	0	0	0	3	11	1
213	2000	Basic	Single	4980312.0	0	0	01-01-2024	16	38781	12927	25854	19390	12927	19390	0	1	0	0	1	0	0	0	0	0	0	3	11	0
214	2001	Basic	Single	2735365.0	0	0	01-01-2024	24	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
215	2007	Basic	Single	3174657.0	0	0	01-01-2024	8	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
216	2001	Graduation	Single	3963644.0	0	0	01-01-2024	15	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
217	2003	Basic	Single	3796610.0	0	0	01-01-2024	12	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
218	2007	Basic	Single	2906710.0	0	0	01-01-2024	27	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
219	2001	Basic	Single	1248754.0	0	0	01-01-2024	0	45000	15000	30000	22500	15000	22500	0	0	0	0	4	0	0	0	0	0	0	3	11	0
220	2002	Basic	Single	1378821.0	0	0	01-01-2024	10	30447	10149	20298	15223	10149	15223	0	1	0	0	5	0	0	0	0	0	0	3	11	0
221	2006	Basic	Single	2921871.0	0	0	01-01-2024	3	24463	8154	16309	12231	8154	12231	0	1	0	0	2	0	0	0	0	0	0	3	11	0
222	2007	Basic	Single	4838760.0	0	0	01-01-2024	5	150000	50000	100000	75000	50000	75000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
223	2003	Basic	Single	1897046.0	0	0	01-01-2024	4	178900	59633	119267	89450	59633	89450	0	4	0	1	5	0	0	0	0	0	0	3	11	1
224	2000	Basic	Single	2013216.0	0	0	01-01-2024	13	93471	31157	62314	46735	31157	46735	1	2	0	0	4	0	0	0	0	0	0	3	11	1
225	2000	Basic	Single	3285820.0	0	0	01-01-2024	6	41996	13998	27997	20998	13998	20998	0	1	0	0	3	0	0	0	0	0	0	3	11	0
226	2006	Master	Single	4572289.0	0	0	01-01-2024	1	150000	50000	100000	75000	50000	75000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
227	2001	Graduation	Single	2368582.0	0	0	01-01-2024	9	60375	20125	40250	30187	20125	30187	0	1	0	0	5	0	0	0	0	0	0	3	11	1
228	2005	Basic	Single	2777864.0	0	0	01-01-2024	21	39239	13079	26159	19619	13079	19619	0	1	0	0	4	0	0	0	0	0	0	3	11	0
229	2000	Graduation	Single	2346505.0	0	0	01-01-2024	28	44817	14939	29878	22408	14939	22408	0	1	0	0	5	0	0	0	0	0	0	3	11	0
230	2006	Basic	Single	4437133.0	0	0	01-01-2024	1	150000	50000	100000	75000	50000	75000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
231	2003	Basic	Married	4760896.0	0	0	01-01-2024	9	56252	18750	37501	28126	18750	28126	0	1	0	0	4	0	0	0	0	0	0	3	11	0
232	2007	Graduation	Single	4672911.0	0	0	01-01-2024	1	150000	50000	100000	75000	50000	75000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
233	2007	Basic	Single	4849487.0	0	0	01-01-2024	13	162761	54253	108507	81380	54253	81380	0	3	0	1	4	0	0	0	0	0	0	3	11	1
234	2006	Basic	Married	4030384.0	0	0	01-01-2024	22	23844	7948	15896	11922	7948	11922	0	1	0	0	3	0	0	0	0	0	0	3	11	0
235	2004	Basic	Single	2942629.0	0	0	01-01-2024	10	48437	16145	32291	24218	16145	24218	0	1	0	0	1	0	0	0	0	0	0	3	11	0
236	2000	Graduation	Single	4821654.0	0	0	01-01-2024	27	69570	23190	46380	34785	23190	34785	0	2	0	0	3	0	0	0	0	0	0	3	11	1
237	2001	Master	Single	2770631.0	0	0	01-01-2024	1	67832	22610	45221	33916	22610	33916	0	2	0	0	5	0	0	0	0	0	0	3	11	1
238	2001	Graduation	Single	3999796.0	0	0	01-01-2024	27	47219	15739	31479	23609	15739	23609	0	1	0	0	2	0	0	0	0	0	0	3	11	0
239	2000	Basic	Single	3551898.0	0	0	01-01-2024	23	52578	17526	35052	26289	17526	26289	0	1	0	0	1	0	0	0	0	0	0	3	11	0
240	2006	Basic	Married	1007548.0	0	0	01-01-2024	3	45000	15000	30000	22500	15000	22500	0	0	0	0	2	0	0	0	0	0	0	3	11	0
241	2001	Graduation	Single	2690114.0	0	0	01-01-2024	22	112329	37443	74886	56164	37443	56164	0	2	0	0	5	0	0	0	0	0	0	3	11	1
242	2005	Graduation	Single	2039784.0	0	0	01-01-2024	9	55945	18648	37296	27972	18648	27972	0	1	0	0	3	0	0	0	0	0	0	3	11	0
243	2003	Graduation	Single	2803536.0	0	0	01-01-2024	18	38905	12968	25937	19452	12968	19452	0	1	0	0	3	0	0	0	0	0	0	3	11	0
244	2004	Graduation	Single	4324111.0	0	0	01-01-2024	11	150000	50000	100000	75000	50000	75000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
245	2005	Basic	Single	1230699.0	0	0	01-01-2024	4	49174	16391	32783	24587	16391	24587	0	1	0	0	3	0	0	0	0	0	0	3	11	0
246	2005	Basic	Married	1043692.0	0	0	01-01-2024	11	52054	17351	34703	26027	17351	26027	0	1	0	0	3	0	0	0	0	0	0	3	11	0
247	2003	Basic	Single	1652428.0	0	0	01-01-2024	25	47332	15777	31555	23666	15777	23666	0	1	0	0	3	0	0	0	0	0	0	3	11	0
248	2000	Basic	Married	1322010.0	0	0	01-01-2024	4	34381	11460	22921	17190	11460	17190	0	1	0	0	4	0	0	0	0	0	0	3	11	0
249	2005	Basic	Single	2000733.0	0	0	01-01-2024	14	64145	21381	42763	32072	21381	32072	0	1	0	0	2	0	0	0	0	0	0	3	11	1
250	2003	Basic	Single	3707523.0	0	0	01-01-2024	12	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
251	2004	Graduation	Single	3770811.0	0	0	01-01-2024	25	44271	14757	29514	22135	14757	22135	0	1	0	0	4	0	0	0	0	0	0	3	11	0
252	2006	Basic	Single	1915588.0	0	0	01-01-2024	11	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
253	2003	Basic	Single	3100707.0	0	0	01-01-2024	16	37494	12498	24996	18747	12498	18747	0	1	0	0	3	0	0	0	0	0	0	3	11	0
254	2003	Basic	Single	3765124.0	0	0	01-01-2024	26	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
255	2003	Basic	Single	1587256.0	0	0	01-01-2024	15	31704	10568	21136	15852	10568	15852	0	1	0	0	5	0	0	0	0	0	0	3	11	0
256	2001	Basic	Single	4532651.0	0	0	01-01-2024	0	154522	51507	103015	77261	51507	77261	1	3	0	1	5	0	0	0	0	0	0	3	11	1
257	2002	Basic	Single	1462685.0	0	0	01-01-2024	20	45000	15000	30000	22500	15000	22500	0	0	0	0	4	0	0	0	0	0	0	3	11	0
258	2000	Basic	Married	3656370.0	0	0	01-01-2024	28	63704	21234	42469	31852	21234	31852	0	1	0	0	3	0	0	0	0	0	0	3	11	1
259	2001	Basic	Single	4750102.0	0	0	01-01-2024	17	108650	36216	72433	54325	36216	54325	0	2	0	0	3	0	0	0	0	0	0	3	11	1
260	2000	Basic	Single	2885124.0	0	0	01-01-2024	1	90000	30000	60000	45000	30000	45000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
261	2001	Basic	Single	4467053.0	0	0	01-01-2024	0	89612	29870	59741	44806	29870	44806	1	2	0	0	5	0	0	0	0	0	0	3	11	1
262	2001	Basic	Single	4591659.0	0	0	01-01-2024	6	85777	28592	57185	42888	28592	42888	0	2	0	0	4	0	0	0	0	0	0	3	11	1
263	2007	Basic	Single	1150022.0	0	0	01-01-2024	9	45000	15000	30000	22500	15000	22500	0	0	0	0	3	0	0	0	0	0	0	3	11	0
264	2002	Graduation	Single	4249481.0	0	0	01-01-2024	10	150000	50000	100000	75000	50000	75000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
265	2002	Basic	Single	1344428.0	0	0	01-01-2024	28	45000	15000	30000	22500	15000	22500	0	0	0	0	2	0	0	0	0	0	0	3	11	0
266	2002	Basic	Single	1955845.0	0	0	01-01-2024	21	83735	27911	55823	41867	27911	41867	0	2	0	0	2	0	0	0	0	0	0	3	11	1
267	2004	Basic	Single	2212580.0	0	0	01-01-2024	23	44564	14854	29709	22282	14854	22282	0	1	0	0	3	0	0	0	0	0	0	3	11	0
268	2004	Basic	Single	4747464.0	0	0	01-01-2024	26	150000	50000	100000	75000	50000	75000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
269	2006	Basic	Single	4222448.0	0	0	01-01-2024	21	107253	35751	71502	53626	35751	53626	0	2	0	0	5	0	0	0	0	0	0	3	11	1
270	2006	Basic	Single	1908583.0	0	0	01-01-2024	16	37199	12399	24799	18599	12399	18599	0	1	0	0	2	0	0	0	0	0	0	3	11	0
271	2006	Basic	Single	3245700.0	1	0	01-01-2024	14	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
272	2004	Graduation	Single	4771451.0	1	0	01-01-2024	10	120540	40180	80360	60270	40180	60270	0	2	0	0	4	0	0	0	0	0	0	3	11	1
273	2001	Master	Single	4093963.0	0	0	01-01-2024	20	36689	12229	24459	18344	12229	18344	0	1	0	0	5	0	0	0	0	0	0	3	11	0
274	2003	Basic	Single	3140311.0	0	0	01-01-2024	3	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
275	2000	Basic	Single	4698563.0	0	0	01-01-2024	16	52722	17574	35148	26361	17574	26361	0	1	0	0	4	0	0	0	0	0	0	3	11	0
276	2001	Basic	Single	4010121.0	0	0	01-01-2024	14	40467	13489	26978	20233	13489	20233	0	1	0	0	2	0	0	0	0	0	0	3	11	0
277	2005	Graduation	Single	2946900.0	0	0	01-01-2024	25	40055	13351	26703	20027	13351	20027	0	1	0	0	4	0	0	0	0	0	0	3	11	0
278	2007	Basic	Single	2418290.0	0	0	01-01-2024	6	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
279	2006	Basic	Single	4995529.0	0	0	01-01-2024	22	150000	50000	100000	75000	50000	75000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
280	2001	Basic	Married	1801964.0	0	0	01-01-2024	16	100388	33462	66925	50194	33462	50194	0	2	0	0	3	0	0	0	0	0	0	3	11	1
281	2005	Basic	Single	4108866.0	0	0	01-01-2024	12	103789	34596	69193	51894	34596	51894	0	2	0	0	3	0	0	0	0	0	0	3	11	1
282	2001	Basic	Single	1110561.0	0	0	01-01-2024	19	34871	11623	23247	17435	11623	17435	0	1	0	0	5	0	0	0	0	0	0	3	11	0
283	2002	Basic	Single	2020280.0	0	0	01-01-2024	26	55487	18495	36991	27743	18495	27743	0	1	0	0	3	0	0	0	0	0	0	3	11	0
284	2002	Basic	Single	1628216.0	0	0	01-01-2024	21	33567	11189	22378	16783	11189	16783	0	1	0	0	2	0	0	0	0	0	0	3	11	0
285	2003	Basic	Single	2377344.0	0	0	01-01-2024	6	41089	13696	27393	20544	13696	20544	0	1	0	0	1	0	0	0	0	0	0	3	11	0
286	2007	Basic	Single	3658127.0	0	0	01-01-2024	21	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
287	2001	Graduation	Single	3696009.0	0	0	01-01-2024	28	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
288	2002	Graduation	Single	2337362.0	0	0	01-01-2024	8	51272	17090	34181	25636	17090	25636	0	1	0	0	3	0	0	0	0	0	0	3	11	0
289	2005	Basic	Married	4039267.0	0	0	01-01-2024	5	55336	18445	36891	27668	18445	27668	0	1	0	0	2	0	0	0	0	0	0	3	11	0
290	2001	Basic	Single	1108772.0	0	0	01-01-2024	27	45000	15000	30000	22500	15000	22500	0	0	0	0	5	0	0	0	0	0	0	3	11	0
291	2002	Basic	Single	4851202.0	0	0	01-01-2024	10	47691	15897	31794	23845	15897	23845	0	1	0	0	3	0	0	0	0	0	0	3	11	0
292	2006	Graduation	Single	3515339.0	0	0	01-01-2024	13	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
293	2002	Graduation	Single	3373143.0	0	0	01-01-2024	27	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
294	2001	Basic	Single	3260631.0	0	0	01-01-2024	6	39835	13278	26556	19917	13278	19917	0	1	0	0	2	0	0	0	0	0	0	3	11	0
295	2007	Basic	Single	4492250.0	0	0	01-01-2024	4	150000	50000	100000	75000	50000	75000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
296	2007	Basic	Single	2242889.0	0	0	01-01-2024	20	62543	20847	41695	31271	20847	31271	0	2	0	0	3	0	0	0	0	0	0	3	11	1
297	2002	Basic	Single	3319241.0	0	0	01-01-2024	29	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
298	2003	Basic	Single	4178200.0	0	0	01-01-2024	16	36675	12225	24450	18337	12225	18337	0	1	0	0	2	0	0	0	0	0	0	3	11	0
299	2001	Graduation	Single	4828374.0	0	0	01-01-2024	22	150000	50000	100000	75000	50000	75000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
300	2003	Graduation	Single	1794128.0	0	0	01-01-2024	15	41048	13682	27365	20524	13682	20524	0	1	0	0	5	0	0	0	0	0	0	3	11	0
301	2003	Basic	Single	2048396.0	0	0	01-01-2024	19	86235	28745	57490	43117	28745	43117	1	2	0	0	3	0	0	0	0	0	0	3	11	1
302	2006	Basic	Single	1828647.0	0	0	01-01-2024	12	51331	17110	34221	25665	17110	25665	0	1	0	0	2	0	0	0	0	0	0	3	11	0
303	2001	Basic	Single	3375374.0	0	0	01-01-2024	17	34120	11373	22747	17060	11373	17060	0	1	0	0	3	0	0	0	0	0	0	3	11	0
304	2001	Graduation	Single	1144611.0	0	0	01-01-2024	17	72376	24125	48251	36188	24125	36188	1	2	0	0	2	0	0	0	0	0	0	3	11	1
305	2007	Graduation	Single	1468179.0	0	0	01-01-2024	0	63890	21296	42593	31945	21296	31945	0	1	0	0	3	0	0	0	0	0	0	3	11	1
306	2003	Basic	Single	1519029.0	0	0	01-01-2024	13	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
307	2005	Basic	Single	1351873.0	0	0	01-01-2024	6	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
308	2005	Basic	Single	3959754.0	0	0	01-01-2024	26	50514	16838	33676	25257	16838	25257	0	1	0	0	1	0	0	0	0	0	0	3	11	0
309	2001	Basic	Single	1585652.0	0	0	01-01-2024	26	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
310	2003	Basic	Single	3846284.0	0	0	01-01-2024	12	98094	32698	65396	49047	32698	49047	1	2	0	0	4	0	0	0	0	0	0	3	11	1
311	2004	Graduation	Single	4987098.0	0	0	01-01-2024	13	150000	50000	100000	75000	50000	75000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
312	2000	Graduation	Single	4503839.0	0	0	01-01-2024	9	150000	50000	100000	75000	50000	75000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
313	2007	Basic	Single	1395203.0	0	0	01-01-2024	5	45000	15000	30000	22500	15000	22500	0	0	0	0	3	0	0	0	0	0	0	3	11	0
314	2006	Basic	Single	2970156.0	0	0	01-01-2024	15	94510	31503	63006	47255	31503	47255	0	2	0	0	4	0	0	0	0	0	0	3	11	1
315	2007	Basic	Single	2621438.0	0	0	01-01-2024	6	40520	13506	27013	20260	13506	20260	0	1	0	0	3	0	0	0	0	0	0	3	11	0
316	2005	Graduation	Single	2353473.0	0	0	01-01-2024	7	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
317	2000	Graduation	Single	3876688.0	1	0	01-01-2024	10	53640	17880	35760	26820	17880	26820	0	1	0	0	2	0	0	0	0	0	0	3	11	0
318	2007	Graduation	Single	2137036.0	0	0	01-01-2024	18	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
319	2003	Basic	Single	1530881.0	0	0	01-01-2024	18	45000	15000	30000	22500	15000	22500	0	0	0	0	2	0	0	0	0	0	0	3	11	0
320	2001	Graduation	Single	4902174.0	0	0	01-01-2024	13	47956	15985	31970	23978	15985	23978	0	1	0	0	3	0	0	0	0	0	0	3	11	0
321	2002	Basic	Single	1417661.0	0	0	01-01-2024	16	45000	15000	30000	22500	15000	22500	0	0	0	0	4	0	0	0	0	0	0	3	11	0
322	2006	Basic	Married	2065124.0	0	0	01-01-2024	5	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
323	2004	Graduation	Single	2304124.0	0	0	01-01-2024	12	72159	24053	48106	36079	24053	36079	0	2	0	0	5	0	0	0	0	0	0	3	11	1
324	2005	Basic	Single	3575504.0	0	0	01-01-2024	5	91581	30527	61054	45790	30527	45790	0	2	0	0	3	0	0	0	0	0	0	3	11	1
325	2005	Basic	Single	2432993.0	0	0	01-01-2024	0	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
326	2004	Graduation	Single	3275746.0	0	0	01-01-2024	26	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
327	2001	Graduation	Single	3984256.0	0	0	01-01-2024	24	39602	13200	26401	19801	13200	19801	0	1	0	0	5	0	0	0	0	0	0	3	11	0
328	2004	Basic	Single	2069002.0	0	0	01-01-2024	19	49178	16392	32785	24589	16392	24589	0	1	0	0	3	0	0	0	0	0	0	3	11	0
329	2006	Basic	Single	3525180.0	0	0	01-01-2024	26	90000	30000	60000	45000	30000	45000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
330	2005	Basic	Single	3617347.0	0	0	01-01-2024	11	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
331	2002	Graduation	Single	1078572.0	0	0	01-01-2024	17	99379	33126	66252	49689	33126	49689	1	2	0	0	5	0	0	0	0	0	0	3	11	1
332	2004	Basic	Single	3305594.0	0	0	01-01-2024	1	63141	21047	42094	31570	21047	31570	0	1	0	0	2	0	0	0	0	0	0	3	11	1
333	2007	Graduation	Single	2463102.0	0	0	01-01-2024	11	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
334	2004	Graduation	Married	1028513.0	0	0	01-01-2024	7	45000	15000	30000	22500	15000	22500	0	0	0	0	4	0	0	0	0	0	0	3	11	0
335	2000	Graduation	Married	4057594.0	0	0	01-01-2024	4	52052	17350	34701	26026	17350	26026	0	1	0	0	1	0	0	0	0	0	0	3	11	0
336	2001	Graduation	Single	2069281.0	0	0	01-01-2024	12	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
337	2004	Basic	Married	2555899.0	0	0	01-01-2024	12	49463	16487	32975	24731	16487	24731	0	1	0	0	3	0	0	0	0	0	0	3	11	0
338	2000	Basic	Single	2890291.0	0	0	01-01-2024	3	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
339	2002	Basic	Single	3424568.0	0	0	01-01-2024	3	33984	11328	22656	16992	11328	16992	0	1	0	0	1	0	0	0	0	0	0	3	11	0
340	2005	Basic	Single	4755015.0	1	0	01-01-2024	10	47866	15955	31910	23933	15955	23933	0	1	0	0	4	0	0	0	0	0	0	3	11	0
341	2007	Graduation	Single	1817194.0	0	0	01-01-2024	25	45000	15000	30000	22500	15000	22500	0	0	0	0	4	0	0	0	0	0	0	3	11	0
342	2007	Basic	Single	2754369.0	0	0	01-01-2024	7	107761	35920	71841	53880	35920	53880	0	3	0	1	4	0	0	0	0	0	0	3	11	1
343	2000	Graduation	Single	4249257.0	0	0	01-01-2024	5	54345	18115	36230	27172	18115	27172	0	1	0	0	3	0	0	0	0	0	0	3	11	0
344	2006	Basic	Single	3825155.0	0	0	01-01-2024	27	90000	30000	60000	45000	30000	45000	0	0	0	0	5	0	0	0	0	0	0	3	11	1
345	2003	Basic	Single	1629612.0	0	0	01-01-2024	4	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
346	2007	Graduation	Single	4802269.0	0	0	01-01-2024	15	150000	50000	100000	75000	50000	75000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
347	2003	Basic	Single	1189038.0	1	0	01-01-2024	11	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
348	2003	Basic	Single	2445492.0	0	0	01-01-2024	8	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
349	2006	Basic	Single	2927039.0	0	0	01-01-2024	27	28216	9405	18811	14108	9405	14108	0	1	0	0	3	0	0	0	0	0	0	3	11	0
350	2004	Basic	Single	2800469.0	0	0	01-01-2024	2	33722	11240	22481	16861	11240	16861	0	1	0	0	2	0	0	0	0	0	0	3	11	0
351	2005	Graduation	Married	1725998.0	0	0	01-01-2024	9	45000	15000	30000	22500	15000	22500	0	0	0	0	2	0	0	0	0	0	0	3	11	0
352	2002	Graduation	Single	2474323.0	0	0	01-01-2024	24	48273	16091	32182	24136	16091	24136	0	1	0	0	3	0	0	0	0	0	0	3	11	0
353	2001	Basic	Single	2362159.0	0	0	01-01-2024	23	24949	8316	16633	12474	8316	12474	0	1	0	0	5	0	0	0	0	0	0	3	11	0
