ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response
160	1990	Master	Single	372161943.8428788	2	0	01-01-2020	30	51573.89	17191.3	34382.59	25786.94	17191.3	25786.94	1	1	0	1	1	0	0	0	0	0	0	3	11	1
161	1990	Master	Single	417980992.1462144	0	0	01-01-2020	30	138636.34	46212.11	92424.22	69318.17	46212.11	69318.17	3	2	1	3	2	0	0	0	0	0	0	3	11	1
162	1990	Master	Single	0.0	1	0	01-01-2020	30	71879.45	23959.82	47919.63	35939.72	23959.82	35939.72	3	2	1	3	2	0	0	0	0	0	0	3	11	1
163	1990	Master	Single	0.0	0	0	01-01-2020	30	27.94	7.4	26.68	16.47	6.33	27.71	0	2	1	0	5	0	0	0	0	0	0	3	11	0
164	1990	Master	Single	329784041.24450934	0	0	01-01-2020	30	38349.69	12783.23	25566.46	19174.85	12783.23	19174.85	1	1	0	1	1	0	0	0	0	0	0	3	11	1
165	1990	Master	Single	766753601.9206282	0	0	01-01-2020	30	193.02	109.91	143.11	74.01	26.94	121.12	0	2	1	0	4	0	0	0	0	0	0	3	11	0
166	1990	Master	Married	156421710.58537337	0	0	01-01-2020	30	163.11	40.43	95.41	81.25	50.62	62.19	0	2	1	0	5	0	0	0	0	0	0	3	11	0
167	1990	Master	Single	375999669.3851168	1	0	01-01-2020	30	51693.78	17231.26	34462.52	25846.89	17231.26	25846.89	1	1	0	1	2	0	0	0	0	0	0	3	11	1
168	1990	Master	Single	374270421.0673281	0	0	01-01-2020	30	161.86	119.71	59.61	69.49	31.25	45.18	0	1	0	0	2	0	0	0	0	0	0	3	11	0
169	1990	Master	Single	76829499.79253581	0	0	01-01-2020	30	31281.53	10427.18	20854.36	15640.77	10427.18	15640.77	1	1	0	1	2	0	0	0	0	0	0	3	11	1
170	1990	Master	Single	572949825.7880937	0	0	01-01-2020	30	51873.02	17291.01	34582.02	25936.51	17291.01	25936.51	1	2	1	1	4	0	0	0	0	0	0	3	11	1
171	1990	Master	Single	0.0	0	0	01-01-2020	30	10.26	13.19	18.18	18.96	12.57	2.1	0	1	0	0	3	0	0	0	0	0	0	3	11	0
172	1990	Master	Single	321287208.94744956	0	0	01-01-2020	30	40849.83	13616.61	27233.22	20424.92	13616.61	20424.92	1	1	0	1	1	0	0	0	0	0	0	3	11	1
173	1990	Master	Married	705520886.4073964	5	0	01-01-2020	30	237.08	17.11	81.49	61.96	19.69	156.2	0	2	1	0	5	0	0	0	0	0	0	3	11	0
174	1990	Master	Single	86128558.5379267	0	0	01-01-2020	30	72.99	27.89	6.29	21.78	23.92	17.91	0	2	1	0	4	0	0	0	0	0	0	3	11	0
175	1990	Master	Married	468391271.8002238	0	0	01-01-2020	30	76205.77	25401.92	50803.84	38102.88	25401.92	38102.88	2	1	0	2	1	0	0	0	0	0	0	3	11	1
176	1990	Master	Single	699099056.6221718	2	0	01-01-2020	30	114.07	36.91	26.39	41.57	86.66	86.08	0	1	0	0	2	0	0	0	0	0	0	3	11	0
177	1990	Graduation	Single	0.0	0	5	01-01-2020	30	16989.82	5663.27	11326.55	8494.91	5663.27	8494.91	1	1	0	1	1	0	0	0	0	0	0	3	11	1
178	1990	Master	Married	321304602.54136586	0	0	01-01-2020	30	161.56	46.17	192.76	61.7	56.91	105.0	0	2	1	0	5	0	0	0	0	0	0	3	11	0
179	1990	Master	Single	0.0	5	0	01-01-2020	30	18.24	7.69	13.62	13.18	15.87	3.95	0	0	0	0	1	0	0	0	0	0	0	3	11	0
180	1990	Master	Single	408693162.2525605	0	0	01-01-2020	30	53947.93	17982.64	35965.29	26973.96	17982.64	26973.96	1	2	1	1	3	0	0	0	0	0	0	3	11	1
181	1990	Master	Single	0.0	0	0	01-01-2020	30	52461.43	17487.14	34974.29	26230.71	17487.14	26230.71	2	1	0	2	1	0	0	0	0	0	0	3	11	1
182	1990	Master	Married	305228350.70381373	0	0	01-01-2020	30	91.9	65.52	128.51	72.75	17.48	66.47	0	1	0	0	2	0	0	0	0	0	0	3	11	0
183	1990	Master	Single	153469952.91982424	0	0	01-01-2020	30	72.18	52.3	111.14	74.47	49.95	82.56	0	2	1	0	4	0	0	0	0	0	0	3	11	0
184	1990	Master	Single	0.0	0	0	01-01-2020	30	25.61	16.89	2.68	8.28	8.55	19.12	0	0	0	0	1	0	0	0	0	0	0	3	11	0
185	1990	Master	Single	416716177.3068522	0	2	01-01-2020	30	113.78	50.72	100.0	103.11	48.89	2.01	0	2	1	0	4	0	0	0	0	0	0	3	11	0
186	1990	Master	Single	604053662.6301591	0	0	01-01-2020	30	70799.6	23599.87	47199.73	35399.8	23599.87	35399.8	2	2	1	2	3	0	0	0	0	0	0	3	11	1
187	1990	Basic	Single	0.0	0	0	01-01-2020	30	32384.84	10794.95	21589.89	16192.42	10794.95	16192.42	1	1	0	1	2	0	0	0	0	0	0	3	11	1
188	1990	Master	Single	215559932.03173792	0	0	01-01-2020	30	85.32	78.6	24.66	77.51	37.66	44.98	0	2	1	0	5	0	0	0	0	0	0	3	11	0
189	1990	Master	Single	0.0	0	0	01-01-2020	30	22.02	8.47	15.36	15.23	8.12	0.0	0	2	1	0	5	0	0	0	0	0	0	3	11	0
190	1990	Master	Single	343369796.2884993	0	0	01-01-2020	30	186.22	38.22	126.96	80.54	81.91	42.49	0	1	0	0	2	0	0	0	0	0	0	3	11	0
191	1990	Master	Single	179076212.33081433	0	0	01-01-2020	30	191056.41	63685.47	127370.94	95528.2	63685.47	95528.2	5	2	1	5	0	0	0	0	0	0	0	3	11	1
192	1990	Master	Single	1263831360.8455296	0	0	01-01-2020	30	69178.71	23059.57	46119.14	34589.35	23059.57	34589.35	1	1	0	1	1	0	0	0	0	0	0	3	11	1
193	1990	Master	Single	980971709.190178	2	0	01-01-2020	30	167.84	61.75	153.29	26.7	19.57	52.6	0	1	0	0	3	0	0	0	0	0	0	3	11	0
194	1990	Master	Single	117636568.82998984	5	0	01-01-2020	30	94.97	30.12	130.33	95.76	8.93	30.88	0	1	0	0	3	0	0	0	0	0	0	3	11	0
195	1990	Master	Single	308096898.22749746	0	0	01-01-2020	30	271.34	108.64	176.6	79.43	38.52	156.52	0	1	0	0	2	0	0	0	0	0	0	3	11	0
196	1990	Master	Single	0.0	0	0	01-01-2020	30	37.83	12.64	22.61	19.6	13.73	16.11	0	0	0	0	1	0	0	0	0	0	0	3	11	0
197	1990	Master	Single	575961411.7099574	0	0	01-01-2020	30	171.4	71.46	88.61	109.21	59.25	62.48	0	2	1	0	4	0	0	0	0	0	0	3	11	0
198	1990	Master	Single	6513744.731523871	0	0	01-01-2020	30	13.61	4.55	7.49	9.06	0.93	13.82	0	2	1	0	4	0	0	0	0	0	0	3	11	0
199	1990	Master	Single	496284401.9136665	0	0	01-01-2020	30	71440.72	23813.58	47627.15	35720.36	23813.58	35720.36	1	1	0	1	2	0	0	0	0	0	0	3	11	1
200	1990	Master	Single	259887292.5777201	0	0	01-01-2020	30	30176.15	10058.72	20117.43	15088.08	10058.72	15088.08	1	2	1	1	3	0	0	0	0	0	0	3	11	1
201	1990	Master	Single	255517454.0036104	0	0	01-01-2020	30	99897.13	33299.04	66598.09	49948.56	33299.04	49948.56	2	2	1	2	2	0	0	0	0	0	0	3	11	1
202	1990	Master	Married	0.0	0	0	01-01-2020	30	29.02	17.72	22.39	16.35	16.3	16.28	0	1	0	0	3	0	0	0	0	0	0	3	11	0
203	1990	Master	Single	436233416.4635494	0	0	01-01-2020	30	205.42	57.18	159.08	61.69	31.72	24.2	0	1	0	0	3	0	0	0	0	0	0	3	11	0
204	1990	Master	Single	228116245.1588041	0	0	01-01-2020	30	101660.94	33886.98	67773.96	50830.47	33886.98	50830.47	2	2	1	2	2	0	0	0	0	0	0	3	11	1
205	1990	Master	Single	12654440.113693416	0	0	01-01-2020	30	81.61	21.43	70.27	20.76	21.77	50.48	0	0	0	0	1	0	0	0	0	0	0	3	11	0
206	1990	Master	Single	114164474.97911212	0	0	01-01-2020	30	99991.88	33330.63	66661.25	49995.94	33330.63	49995.94	2	1	0	2	1	0	0	0	0	0	0	3	11	1
207	1990	Master	Single	147299393.30837807	0	0	01-01-2020	30	53715.82	17905.28	35810.55	26857.91	17905.28	26857.91	1	2	1	1	4	0	0	0	0	0	0	3	11	1
208	1990	Master	Single	418976662.0596932	0	0	01-01-2020	30	64516.81	21505.6	43011.21	32258.4	21505.6	32258.4	1	1	0	1	1	0	0	0	0	0	0	3	11	1
209	1990	Master	Single	0.0	0	0	01-01-2020	30	17651.09	5883.7	11767.39	8825.54	5883.7	8825.54	1	1	0	1	1	0	0	0	0	0	0	3	11	1
210	1990	Master	Single	128906558.51788472	0	0	01-01-2020	30	184.11	49.08	5.48	70.01	39.71	71.24	0	0	0	0	1	0	0	0	0	0	0	3	11	0
211	1990	Master	Single	1005789181.4862734	0	0	01-01-2020	30	487.59	62.63	334.28	162.31	77.36	223.31	0	0	0	0	1	0	0	0	0	0	0	3	11	0
212	1990	Master	Single	114639999.90610868	0	0	01-01-2020	30	67032.76	22344.25	44688.5	33516.38	22344.25	33516.38	2	2	1	2	3	0	0	0	0	0	0	3	11	1
213	1990	PhD	Single	291396958.25009716	0	0	01-01-2020	30	73121.72	24373.91	48747.81	36560.86	24373.91	36560.86	1	0	0	1	0	0	0	0	0	0	0	3	11	1
214	1990	Master	Single	191753032.06113368	0	2	01-01-2020	30	204.73	0.0	123.1	87.34	52.15	113.0	0	0	0	0	1	0	0	0	0	0	0	3	11	0
215	1990	PhD	Single	375238167.58913994	0	0	01-01-2020	30	46333.69	15444.56	30889.13	23166.85	15444.56	23166.85	1	1	0	1	1	0	0	0	0	0	0	3	11	1
216	1990	Master	Single	0.0	0	0	01-01-2020	30	50470.81	16823.6	33647.21	25235.4	16823.6	25235.4	2	2	1	2	3	0	0	0	0	0	0	3	11	1
217	1990	Master	Single	466062892.11232734	0	0	01-01-2020	30	31443.77	10481.26	20962.51	15721.88	10481.26	15721.88	1	1	0	1	2	0	0	0	0	0	0	3	11	1
218	1990	Master	Single	259042287.05875543	0	0	01-01-2020	30	46642.17	15547.39	31094.78	23321.09	15547.39	23321.09	1	1	0	1	2	0	0	0	0	0	0	3	11	1
219	1990	Master	Single	291879917.02129877	1	0	01-01-2020	30	98102.19	32700.73	65401.46	49051.1	32700.73	49051.1	2	2	1	2	2	0	0	0	0	0	0	3	11	1
220	1990	Master	Single	141007799.1494273	0	0	01-01-2020	30	77291.28	25763.76	51527.52	38645.64	25763.76	38645.64	2	1	0	2	1	0	0	0	0	0	0	3	11	1
221	1990	Master	Single	211739139.829614	0	0	01-01-2020	30	143.9	17.91	201.26	99.12	24.1	77.08	0	2	1	0	5	0	0	0	0	0	0	3	11	0
222	1990	Master	Single	124014510.1083126	0	0	01-01-2020	30	104955.76	34985.25	69970.51	52477.88	34985.25	52477.88	3	2	1	3	1	0	0	0	0	0	0	3	11	1
223	1990	Master	Single	387825120.8155248	0	0	01-01-2020	30	37303.58	12434.53	24869.06	18651.79	12434.53	18651.79	1	2	1	1	4	0	0	0	0	0	0	3	11	1
224	1990	Master	Single	0.0	0	5	01-01-2020	30	15.48	15.65	19.22	13.79	10.37	19.68	0	1	0	0	2	0	0	0	0	0	0	3	11	0
225	1990	Master	Single	65328846.04652074	0	0	01-01-2020	30	18162.71	6054.24	12108.48	9081.36	6054.24	9081.36	1	2	1	1	4	0	0	0	0	0	0	3	11	1
226	1990	Master	Single	0.0	0	0	01-01-2020	30	40831.53	13610.51	27221.02	20415.76	13610.51	20415.76	2	1	0	2	1	0	0	0	0	0	0	3	11	1
227	1990	Master	Single	128362781.49074748	0	0	01-01-2020	30	131.62	54.67	137.39	60.47	85.21	0.0	0	1	0	0	2	0	0	0	0	0	0	3	11	0
228	1990	Master	Married	0.0	0	0	01-01-2020	30	23100.46	7700.15	15400.31	11550.23	7700.15	11550.23	1	2	1	1	3	0	0	0	0	0	0	3	11	1
229	1990	Master	Single	200155734.5763203	0	0	01-01-2020	30	62593.77	20864.59	41729.18	31296.88	20864.59	31296.88	1	1	0	1	2	0	0	0	0	0	0	3	11	1
230	1990	Master	Single	335639936.605541	0	0	01-01-2020	30	37694.08	12564.7	25129.39	18847.04	12564.7	18847.04	1	2	1	1	3	0	0	0	0	0	0	3	11	1
231	1990	Master	Single	723005843.4977801	0	0	01-01-2020	30	49532.59	16510.86	33021.73	24766.29	16510.86	24766.29	1	1	0	1	1	0	0	0	0	0	0	3	11	1
232	1990	Graduation	Single	0.0	0	0	01-01-2020	30	37751.06	12583.69	25167.37	18875.53	12583.69	18875.53	2	1	0	2	1	0	0	0	0	0	0	3	11	1
233	1990	PhD	Single	529854821.9250485	0	0	01-01-2020	30	140.63	44.59	22.21	36.59	94.41	8.07	0	1	0	0	2	0	0	0	0	0	0	3	11	0
234	1990	Master	Single	382215909.4505178	0	0	01-01-2020	30	124.36	61.73	102.15	74.99	31.77	36.03	0	1	0	0	2	0	0	0	0	0	0	3	11	0
235	1990	Master	Single	51735271.391733184	0	0	01-01-2020	30	32637.62	10879.21	21758.41	16318.81	10879.21	16318.81	1	2	1	1	3	0	0	0	0	0	0	3	11	1
236	1990	Master	Single	98809140.62827998	0	0	01-01-2020	30	29.77	0.29	40.36	24.61	23.16	13.39	0	1	0	0	2	0	0	0	0	0	0	3	11	0
237	1990	Master	Single	724027109.1721658	0	0	01-01-2020	30	130.27	62.78	109.41	59.04	46.78	35.14	0	2	1	0	4	0	0	0	0	0	0	3	11	0
238	1990	Master	Single	7332850.165209293	0	0	01-01-2020	30	8.14	6.83	15.94	7.16	0.0	1.09	0	1	0	0	2	0	0	0	0	0	0	3	11	0
239	1990	Master	Single	546124284.5787961	0	0	01-01-2020	30	129.97	15.95	60.22	83.46	39.53	55.71	0	1	0	0	3	0	0	0	0	0	0	3	11	0
240	1990	Master	Single	0.0	0	0	01-01-2020	30	41.18	8.4	48.27	6.29	15.07	6.15	0	0	0	0	1	0	0	0	0	0	0	3	11	0
241	1990	Master	Single	421779139.73571026	0	0	01-01-2020	30	43472.54	14490.85	28981.7	21736.27	14490.85	21736.27	1	1	0	1	1	0	0	0	0	0	0	3	11	1
242	1990	Master	Single	595676887.1355151	0	0	01-01-2020	30	128.09	72.96	32.25	68.54	83.5	8.04	0	1	0	0	2	0	0	0	0	0	0	3	11	0
243	1990	Master	Single	0.0	1	0	01-01-2020	30	36.39	15.2	18.53	20.41	6.69	16.59	0	0	0	0	1	0	0	0	0	0	0	3	11	0
244	1990	Master	Single	0.0	0	0	01-01-2020	30	40.64	15.79	6.42	18.0	12.33	11.21	0	1	0	0	2	0	0	0	0	0	0	3	11	0
245	1990	Master	Single	125106734.41837406	0	0	01-01-2020	30	66658.47	22219.49	44438.98	33329.24	22219.49	33329.24	2	2	1	2	3	0	0	0	0	0	0	3	11	1
246	1990	Master	Single	607876669.5099177	0	0	01-01-2020	30	41152.54	13717.51	27435.03	20576.27	13717.51	20576.27	1	2	1	1	3	0	0	0	0	0	0	3	11	1
247	1990	Master	Single	140572012.66799158	0	0	01-01-2020	30	198.11	28.92	137.71	88.06	23.02	62.24	0	2	1	0	4	0	0	0	0	0	0	3	11	0
248	1990	Master	Married	165647603.69994453	0	0	01-01-2020	30	157.24	47.73	106.11	79.64	42.35	84.31	0	1	0	0	2	0	0	0	0	0	0	3	11	0
249	1990	Master	Single	527446967.2560547	0	0	01-01-2020	30	35368.64	11789.55	23579.1	17684.32	11789.55	17684.32	1	1	0	1	1	0	0	0	0	0	0	3	11	1
250	1990	Master	Single	418370809.8236379	0	0	01-01-2020	30	122.9	48.12	42.05	101.7	41.74	201.11	0	1	0	0	2	0	0	0	0	0	0	3	11	0
251	1990	Master	Single	65508230.27596009	2	0	01-01-2020	30	22717.6	7572.54	15145.07	11358.8	7572.54	11358.8	1	2	1	1	4	0	0	0	0	0	0	3	11	1
252	1990	Graduation	Single	301490028.4448961	5	0	01-01-2020	30	250.84	55.54	242.22	107.34	46.92	34.07	0	1	0	0	3	0	0	0	0	0	0	3	11	0
253	1990	Master	Single	199381443.43830988	0	0	01-01-2020	30	97.75	80.94	119.51	69.56	40.53	29.91	0	1	0	0	3	0	0	0	0	0	0	3	11	0
254	1990	Master	Single	795416906.4122906	0	0	01-01-2020	30	58599.81	19533.27	39066.54	29299.91	19533.27	29299.91	1	1	0	1	1	0	0	0	0	0	0	3	11	1
255	1990	Master	Single	585657570.8345383	0	0	01-01-2020	30	143.47	78.59	157.11	62.75	24.85	77.45	0	1	0	0	2	0	0	0	0	0	0	3	11	0
256	1990	Basic	Divorced	326788313.76065934	0	0	01-01-2020	30	136.98	47.11	204.0	95.37	52.04	172.52	0	1	0	0	2	0	0	0	0	0	0	3	11	0
257	1990	Master	Single	0.0	0	5	01-01-2020	30	90856.92	30285.64	60571.28	45428.46	30285.64	45428.46	3	2	1	3	1	0	0	0	0	0	0	3	11	1
258	1990	Master	Single	38676363.61464207	0	0	01-01-2020	30	13.13	28.28	56.76	31.47	29.19	64.01	0	2	1	0	4	0	0	0	0	0	0	3	11	0
259	1990	Master	Single	255607259.00853536	0	0	01-01-2020	30	118.61	62.53	173.88	58.4	91.66	82.02	0	1	0	0	3	0	0	0	0	0	0	3	11	0
260	1990	Master	Single	0.0	0	0	01-01-2020	30	19.62	12.02	25.95	26.7	10.73	16.34	0	1	0	0	2	0	0	0	0	0	0	3	11	0
261	1990	Master	Single	812635731.4020818	0	0	01-01-2020	30	214.96	69.96	74.94	55.9	30.61	0.0	0	1	0	0	3	0	0	0	0	0	0	3	11	0
262	1990	Master	Single	527354098.14167094	0	0	01-01-2020	30	217.63	43.45	148.25	63.41	11.39	133.34	0	2	1	0	5	0	0	0	0	0	0	3	11	0
263	1990	Master	Single	302479718.5030143	2	0	01-01-2020	30	48223.21	16074.4	32148.8	24111.6	16074.4	24111.6	1	1	0	1	1	0	0	0	0	0	0	3	11	1
264	1990	Master	Single	254083124.4824608	1	0	01-01-2020	30	118.28	34.79	176.18	66.66	105.17	44.89	0	1	0	0	2	0	0	0	0	0	0	3	11	0
265	1990	Master	Single	0.0	0	0	01-01-2020	30	35.99	17.43	28.51	15.17	0.14	12.83	0	0	0	0	1	0	0	0	0	0	0	3	11	0
266	1990	Master	Single	617775652.0733199	0	0	01-01-2020	30	19096.78	6365.59	12731.19	9548.39	6365.59	9548.39	1	1	0	1	1	0	0	0	0	0	0	3	11	1
267	1990	Master	Single	141418211.32520705	0	0	01-01-2020	30	46883.22	15627.74	31255.48	23441.61	15627.74	23441.61	1	0	0	1	0	0	0	0	0	0	0	3	11	1
268	1990	Master	Single	436799125.2095349	0	0	01-01-2020	30	49990.44	16663.48	33326.96	24995.22	16663.48	24995.22	1	1	0	1	1	0	0	0	0	0	0	3	11	1
269	1990	Master	Single	64897370.0696805	0	0	01-01-2020	30	30622.28	10207.43	20414.86	15311.14	10207.43	15311.14	1	1	0	1	1	0	0	0	0	0	0	3	11	1
270	1990	Master	Single	224188072.8246196	0	0	01-01-2020	30	94168.17	31389.39	62778.78	47084.08	31389.39	47084.08	2	1	0	2	0	0	0	0	0	0	0	3	11	1
271	1990	Master	Married	22976757.91774853	0	0	01-01-2020	30	54780.38	18260.13	36520.25	27390.19	18260.13	27390.19	2	2	1	2	2	0	0	0	0	0	0	3	11	1
272	1990	Master	Single	548226464.87012	0	0	01-01-2020	30	72565.69	24188.56	48377.12	36282.84	24188.56	36282.84	2	2	1	2	2	0	0	0	0	0	0	3	11	1
273	1990	Master	Single	332333993.3859419	0	0	01-01-2020	30	100.52	36.36	23.78	45.73	54.73	60.84	0	1	0	0	2	0	0	0	0	0	0	3	11	0
274	1990	Master	Single	118746763.53897408	0	0	01-01-2020	30	62146.89	20715.63	41431.26	31073.45	20715.63	31073.45	1	2	1	1	3	0	0	0	0	0	0	3	11	1
275	1990	Master	Single	0.0	0	0	01-01-2020	30	34.86	12.79	16.77	16.71	6.64	16.47	0	0	0	0	1	0	0	0	0	0	0	3	11	0
276	1990	Master	Single	27064633.48079768	0	0	01-01-2020	30	47540.18	15846.73	31693.45	23770.09	15846.73	23770.09	1	2	1	1	4	0	0	0	0	0	0	3	11	1
277	1990	Master	Single	146614283.73861057	0	0	01-01-2020	30	88.52	8.21	41.82	75.93	42.43	18.56	0	2	1	0	4	0	0	0	0	0	0	3	11	0
278	1990	Master	Single	136010341.10309082	0	0	01-01-2020	30	52752.19	17584.06	35168.13	26376.09	17584.06	26376.09	1	2	1	1	3	0	0	0	0	0	0	3	11	1
279	1990	Master	Single	60222494.08335495	0	1	01-01-2020	30	45.64	23.74	49.72	27.92	22.21	33.29	0	1	0	0	2	0	0	0	0	0	0	3	11	0
280	1990	Basic	Single	346072799.7145002	0	0	01-01-2020	30	108.1	77.76	57.32	70.93	47.35	0.0	0	2	1	0	5	0	0	0	0	0	0	3	11	0
281	1990	Master	Single	0.0	0	0	01-01-2020	30	22.22	17.77	33.39	11.82	13.73	13.95	0	1	0	0	2	0	0	0	0	0	0	3	11	0
282	1990	Master	Single	322401780.6004603	0	0	01-01-2020	30	98.95	27.75	127.22	102.29	31.89	99.04	0	0	0	0	1	0	0	0	0	0	0	3	11	0
283	1990	Master	Single	528000147.047227	5	0	01-01-2020	30	50998.98	16999.66	33999.32	25499.49	16999.66	25499.49	1	1	0	1	1	0	0	0	0	0	0	3	11	1
284	1990	Master	Single	175000316.90816945	0	0	01-01-2020	30	247.54	54.18	105.15	80.87	73.91	28.33	0	0	0	0	1	0	0	0	0	0	0	3	11	0
285	1990	Master	Single	0.0	0	0	01-01-2020	30	26429.62	8809.87	17619.75	13214.81	8809.87	13214.81	1	2	1	1	3	0	0	0	0	0	0	3	11	1
286	1990	Master	Single	292206035.12678576	0	0	01-01-2020	30	35422.39	11807.46	23614.92	17711.19	11807.46	17711.19	1	1	0	1	1	0	0	0	0	0	0	3	11	1
287	1990	Master	Single	0.0	0	0	01-01-2020	30	16512.55	5504.18	11008.37	8256.28	5504.18	8256.28	1	2	1	1	4	0	0	0	0	0	0	3	11	1
288	1990	Master	Single	443470236.3934338	0	0	01-01-2020	30	182.55	57.49	83.63	50.5	35.13	113.08	0	1	0	0	3	0	0	0	0	0	0	3	11	0
289	1990	Master	Single	0.0	0	0	01-01-2020	30	37018.47	12339.49	24678.98	18509.24	12339.49	18509.24	1	2	1	1	3	0	0	0	0	0	0	3	11	1
290	1990	Master	Single	435801406.8662026	0	0	01-01-2020	30	58562.8	19520.94	39041.87	29281.4	19520.94	29281.4	1	1	0	1	2	0	0	0	0	0	0	3	11	1
291	1990	Master	Single	0.0	0	0	01-01-2020	30	15098.53	5032.84	10065.68	7549.26	5032.84	7549.26	1	1	0	1	2	0	0	0	0	0	0	3	11	1
292	1990	Master	Single	216172914.90196913	0	0	01-01-2020	30	89.85	49.95	92.48	84.68	47.46	93.21	0	1	0	0	3	0	0	0	0	0	0	3	11	0
293	1990	2n Cycle	Married	0.0	0	0	01-01-2020	30	15.72	8.68	17.17	16.47	11.71	0.0	0	2	1	0	4	0	0	0	0	0	0	3	11	0
294	1990	Master	Single	0.0	0	0	01-01-2020	30	37.87	8.19	18.13	24.27	9.68	1.01	0	2	1	0	4	0	0	0	0	0	0	3	11	0
295	1990	Master	Single	478419752.9071919	0	0	01-01-2020	30	85394.98	28465.0	56929.99	42697.49	28465.0	42697.49	2	1	0	2	0	0	0	0	0	0	0	3	11	1
296	1990	Master	Single	422735827.76823616	0	0	01-01-2020	30	42542.6	14180.87	28361.73	21271.3	14180.87	21271.3	1	2	1	1	4	0	0	0	0	0	0	3	11	1
297	1990	Master	Married	0.0	0	0	01-01-2020	30	26483.28	8827.76	17655.52	13241.64	8827.76	13241.64	1	1	0	1	2	0	0	0	0	0	0	3	11	1
298	1990	Master	Single	589224861.5808711	0	0	01-01-2020	30	44979.87	14993.29	29986.58	22489.93	14993.29	22489.93	1	1	0	1	2	0	0	0	0	0	0	3	11	1
299	1990	2n Cycle	Married	510726953.03341115	0	0	01-01-2020	30	53896.34	17965.45	35930.89	26948.17	17965.45	26948.17	1	2	1	1	3	0	0	0	0	0	0	3	11	1
300	1990	Master	Single	0.0	0	0	01-01-2020	30	34588.78	11529.59	23059.19	17294.39	11529.59	17294.39	1	2	1	1	3	0	0	0	0	0	0	3	11	1
301	1990	Master	Single	0.0	0	0	01-01-2020	30	20797.58	6932.53	13865.05	10398.79	6932.53	10398.79	1	1	0	1	1	0	0	0	0	0	0	3	11	1
302	1990	Master	Single	169587525.63835904	0	0	01-01-2020	30	47425.22	15808.41	31616.81	23712.61	15808.41	23712.61	2	1	0	2	1	0	0	0	0	0	0	3	11	1
303	1990	Master	Single	142314234.07075337	0	0	01-01-2020	30	36002.5	12000.83	24001.67	18001.25	12000.83	18001.25	1	1	0	1	1	0	0	0	0	0	0	3	11	1
304	1990	Master	Single	0.0	0	0	01-01-2020	30	31.77	5.8	12.58	13.54	6.93	8.82	0	2	1	0	5	0	0	0	0	0	0	3	11	0
305	1990	Master	Single	236525974.8699314	0	0	01-01-2020	30	136.34	84.48	141.33	70.12	22.99	98.6	0	1	0	0	3	0	0	0	0	0	0	3	11	0
306	1990	Master	Single	521493718.1579014	0	0	01-01-2020	30	35431.02	11810.34	23620.68	17715.51	11810.34	17715.51	1	2	1	1	3	0	0	0	0	0	0	3	11	1
307	1990	Master	Single	0.0	0	0	01-01-2020	30	24.13	14.03	14.22	8.82	0.75	11.17	0	1	0	0	2	0	0	0	0	0	0	3	11	0
308	1990	Master	Single	0.0	0	0	01-01-2020	30	32.17	8.62	25.96	20.56	7.42	6.18	0	0	0	0	1	0	0	0	0	0	0	3	11	0
309	1990	Master	Single	0.0	0	0	01-01-2020	30	38859.27	12953.09	25906.18	19429.63	12953.09	19429.63	2	2	1	2	3	0	0	0	0	0	0	3	11	1
310	1990	Master	Single	240616609.63844204	0	0	01-01-2020	30	205.6	37.02	123.74	39.77	36.21	114.18	0	1	0	0	3	0	0	0	0	0	0	3	11	0
311	1990	Master	Single	321872210.51844406	0	5	01-01-2020	30	158.11	65.52	68.11	54.41	36.1	104.87	0	0	0	0	1	0	0	0	0	0	0	3	11	0
312	1990	Master	Single	43211689.96415591	0	0	01-01-2020	30	68.45	13.05	32.89	19.35	26.05	30.28	0	0	0	0	1	0	0	0	0	0	0	3	11	0
313	1990	Master	Single	89079299.559549	0	0	01-01-2020	30	25853.66	8617.89	17235.77	12926.83	8617.89	12926.83	1	1	0	1	2	0	0	0	0	0	0	3	11	1
314	1990	Graduation	Single	1086055047.356139	2	0	01-01-2020	30	143869.63	47956.54	95913.09	71934.82	47956.54	71934.82	2	1	0	2	0	0	0	0	0	0	0	3	11	1
315	1990	Master	Single	0.0	0	0	01-01-2020	30	55225.9	18408.63	36817.26	27612.95	18408.63	27612.95	2	1	0	2	1	0	0	0	0	0	0	3	11	1
316	1990	Master	Single	131312352.41752352	0	0	01-01-2020	30	247.63	74.27	187.54	71.73	78.02	149.56	0	2	1	0	4	0	0	0	0	0	0	3	11	0
317	1990	Master	Married	0.0	0	0	01-01-2020	30	48.95	11.45	33.63	15.58	15.24	36.78	0	1	0	0	2	0	0	0	0	0	0	3	11	0
318	1990	Master	Single	391493156.8546994	0	0	01-01-2020	30	41676.89	13892.3	27784.59	20838.44	13892.3	20838.44	1	1	0	1	2	0	0	0	0	0	0	3	11	1
